sample_id,score,score_before,status
LA_D_1000752,17.14924430847168,17.14924430847168,ok
LA_D_1001095,18.22501564025879,18.22501564025879,ok
LA_D_1002626,17.85240364074707,17.85240364074707,ok
LA_D_1003797,11.144251823425293,11.144251823425293,ok
LA_D_1004406,12.521462440490723,12.521462440490723,ok
LA_D_1004774,15.154146194458008,15.154146194458008,ok
LA_D_1005471,16.67106819152832,16.67106819152832,ok
LA_D_1006586,12.370701789855957,12.370701789855957,ok
LA_D_1007975,16.306955337524414,16.306955337524414,ok
LA_D_1008673,16.50992774963379,16.50992774963379,ok
LA_D_1008834,4.258453369140625,4.258453369140625,ok
LA_D_1010205,18.178455352783203,18.178455352783203,ok
LA_D_1011897,8.420750617980957,8.420750617980957,ok
LA_D_1012999,15.103781700134277,15.103781700134277,ok
LA_D_1013553,17.787458419799805,17.787458419799805,ok
LA_D_1013596,14.321237564086914,14.321237564086914,ok
LA_D_1013783,13.248013496398926,13.248013496398926,ok
LA_D_1013810,9.316515922546387,9.316515922546387,ok
LA_D_1016296,12.42104721069336,12.42104721069336,ok
LA_D_1016922,17.2188663482666,17.2188663482666,ok
LA_D_1018598,10.34887981414795,10.34887981414795,ok
LA_D_1020087,11.758955955505371,11.758955955505371,ok
LA_D_1021287,17.79640769958496,17.79640769958496,ok
LA_D_1024033,14.053730964660645,14.053730964660645,ok
LA_D_1024326,13.669021606445312,13.669021606445312,ok
LA_D_1024541,10.004532814025879,10.004532814025879,ok
LA_D_1025356,8.468756675720215,8.468756675720215,ok
LA_D_1025927,12.112359046936035,12.112359046936035,ok
LA_D_1026545,11.337446212768555,11.337446212768555,ok
LA_D_1026868,-15.256339073181152,-15.256339073181152,ok
LA_D_1027036,13.934157371520996,13.934157371520996,ok
LA_D_1027039,7.8049540519714355,7.8049540519714355,ok
LA_D_1028482,11.192694664001465,11.192694664001465,ok
LA_D_1029401,15.571846961975098,15.571846961975098,ok
LA_D_1029623,12.038634300231934,12.038634300231934,ok
LA_D_1029785,18.998584747314453,18.998584747314453,ok
