sample_id,score,score_before,status
0.wav,-2.0314652919769287,-2.135946750640869,ok
1.wav,1.1461411714553833,1.1617131233215332,ok
10.wav,-1.2052143812179565,-1.0802135467529297,ok
100.wav,3.4247806072235107,3.555039882659912,ok
1000.wav,0.3412545919418335,0.36571934819221497,ok
10000.wav,-0.4830801784992218,-0.10500699281692505,ok
10001.wav,-5.844343662261963,-5.867535591125488,ok
10002.wav,-8.0455904006958,-8.095282554626465,ok
10003.wav,-4.184957027435303,-4.06679105758667,ok
10004.wav,-4.78181791305542,-4.7771382331848145,ok
10005.wav,1.5747647285461426,2.0772340297698975,ok
10006.wav,3.6741955280303955,3.9213268756866455,ok
10007.wav,3.289201498031616,3.1631393432617188,ok
10008.wav,-0.6504936218261719,-0.3468366861343384,ok
10009.wav,1.5482465028762817,1.5170440673828125,ok
1001.wav,3.097106695175171,3.233137607574463,ok
10010.wav,-3.0123417377471924,-2.7221105098724365,ok
10011.wav,4.325326442718506,6.067065715789795,ok
10012.wav,1.2968946695327759,1.7256828546524048,ok
10013.wav,-2.469904899597168,-2.6592674255371094,ok
10014.wav,-2.5255002975463867,-2.417876720428467,ok
10015.wav,-8.250934600830078,-8.633671760559082,ok
10016.wav,1.364561915397644,1.347394585609436,ok
10017.wav,4.867436408996582,4.896941661834717,ok
10018.wav,-0.814120352268219,-0.8131924271583557,ok
10019.wav,1.2377848625183105,1.1444213390350342,ok
1002.wav,6.664124011993408,6.431768894195557,ok
10020.wav,2.0044572353363037,1.7046140432357788,ok
10021.wav,-2.8295280933380127,-2.8408942222595215,ok
10022.wav,2.3289971351623535,2.2771236896514893,ok
10023.wav,4.869817733764648,4.922068119049072,ok
10024.wav,2.2294795513153076,2.1149072647094727,ok
10025.wav,4.837179660797119,4.68705940246582,ok
10026.wav,1.7934964895248413,1.944607138633728,ok
10027.wav,-6.635138988494873,-6.638932228088379,ok
10028.wav,2.4089579582214355,2.404188394546509,ok
10029.wav,-0.13101375102996826,-0.06384158134460449,ok
1003.wav,4.6351141929626465,4.737462520599365,ok
10030.wav,7.0664963722229,7.585276126861572,ok
10031.wav,-7.411400318145752,-7.526904106140137,ok
10032.wav,-0.4267919361591339,-0.3523114025592804,ok
10033.wav,2.649029493331909,2.4896514415740967,ok
10034.wav,-1.5405727624893188,-1.5397063493728638,ok
10035.wav,-7.20648193359375,-7.216360092163086,ok
10036.wav,4.845155239105225,4.888673305511475,ok
10037.wav,-0.9331820607185364,-0.7865028381347656,ok
10038.wav,-9.658533096313477,-9.76498031616211,ok
10039.wav,-6.813030242919922,-6.901297092437744,ok
1004.wav,-3.4273993968963623,-3.4909629821777344,ok
10040.wav,6.50767707824707,6.524932384490967,ok
10041.wav,-7.189363956451416,-7.397022247314453,ok
10042.wav,-2.2196035385131836,-2.1065778732299805,ok
10043.wav,10.715100288391113,10.929797172546387,ok
10044.wav,-2.6495611667633057,-2.8040106296539307,ok
10045.wav,-0.3292514383792877,-0.3461495339870453,ok
10046.wav,0.3828834593296051,0.3469783067703247,ok
10047.wav,-4.183774948120117,-4.13279390335083,ok
10048.wav,7.478355407714844,7.760369300842285,ok
10049.wav,2.383556604385376,2.2904305458068848,ok
1005.wav,0.500841498374939,0.4784424901008606,ok
10050.wav,-3.0874500274658203,-3.2632195949554443,ok
10051.wav,-4.066140651702881,-4.008256435394287,ok
10052.wav,1.5685795545578003,1.6384960412979126,ok
10053.wav,3.0668160915374756,3.3407106399536133,ok
10054.wav,0.20344679057598114,0.4418673515319824,ok
10055.wav,-0.10814732313156128,-0.13916102051734924,ok
10056.wav,-3.545496702194214,-3.6777286529541016,ok
10057.wav,-5.169287204742432,-4.9790873527526855,ok
10058.wav,-2.757556915283203,-2.85490083694458,ok
10059.wav,-2.682142496109009,-2.771982192993164,ok
1006.wav,2.2289493083953857,2.4018826484680176,ok
10060.wav,-4.164155006408691,-4.220245838165283,ok
10061.wav,1.9477344751358032,2.1182281970977783,ok
10062.wav,-0.39619383215904236,-0.37433403730392456,ok
10063.wav,-8.384857177734375,-8.384078025817871,ok
10064.wav,2.119544744491577,2.0783722400665283,ok
10065.wav,0.7615220546722412,0.8716767430305481,ok
10066.wav,3.576953172683716,3.727421522140503,ok
10067.wav,-8.102810859680176,-8.212798118591309,ok
10068.wav,2.321577787399292,2.302283763885498,ok
10069.wav,0.47420740127563477,0.43747106194496155,ok
1007.wav,-4.0836567878723145,-4.143118381500244,ok
10070.wav,0.35584428906440735,0.5632585883140564,ok
10071.wav,1.6092392206192017,1.7639096975326538,ok
10072.wav,-0.2600422501564026,-0.4825707674026489,ok
10073.wav,-1.7860956192016602,-1.6948925256729126,ok
10074.wav,6.265364170074463,6.322793483734131,ok
10075.wav,0.13536210358142853,0.15445750951766968,ok
10076.wav,1.2681893110275269,1.5768293142318726,ok
10077.wav,-7.994209289550781,-8.271591186523438,ok
10078.wav,1.7385162115097046,1.7307308912277222,ok
10079.wav,-0.3972196877002716,-0.38984355330467224,ok
1008.wav,7.489099025726318,7.784480571746826,ok
10080.wav,-4.7221221923828125,-5.024234294891357,ok
10081.wav,3.5975911617279053,3.3325726985931396,ok
10082.wav,-0.39073845744132996,-0.3604370951652527,ok
10083.wav,1.8137916326522827,1.7384661436080933,ok
10084.wav,3.2288591861724854,3.2710866928100586,ok
10085.wav,2.5751733779907227,2.470545768737793,ok
10086.wav,-3.267725706100464,-3.321489095687866,ok
10087.wav,1.3186466693878174,1.340701699256897,ok
10088.wav,-1.764449119567871,-1.7464057207107544,ok
10089.wav,-6.965667724609375,-6.993278980255127,ok
1009.wav,-1.1939669847488403,-1.2042697668075562,ok
10090.wav,-0.4855678975582123,-0.543881893157959,ok
10091.wav,0.09848234802484512,-0.008753981441259384,ok
10092.wav,-4.315120697021484,-3.9611117839813232,ok
10093.wav,-8.57351303100586,-8.660059928894043,ok
10094.wav,1.864494800567627,1.8723336458206177,ok
10095.wav,-1.949856162071228,-2.0030767917633057,ok
10096.wav,3.0255253314971924,2.718744993209839,ok
10097.wav,-0.4869633615016937,-0.5259167551994324,ok
10098.wav,-2.394609212875366,-2.4049415588378906,ok
10099.wav,5.938954830169678,6.3761067390441895,ok
101.wav,1.9269415140151978,1.9576462507247925,ok
1010.wav,0.2794540226459503,0.42688724398612976,ok
10100.wav,-1.3522289991378784,-1.3622217178344727,ok
10101.wav,1.597652792930603,1.7277752161026,ok
10102.wav,3.173351526260376,3.2779412269592285,ok
10103.wav,0.2170986533164978,-0.010325010865926743,ok
10104.wav,6.8954596519470215,6.844359874725342,ok
10105.wav,-3.0469372272491455,-3.024904489517212,ok
10106.wav,2.3605716228485107,2.4843595027923584,ok
10107.wav,-2.9455575942993164,-3.0279855728149414,ok
10108.wav,8.177090644836426,8.684464454650879,ok
10109.wav,0.07843046635389328,0.11232736706733704,ok
1011.wav,0.47414496541023254,0.3517083525657654,ok
10110.wav,-0.6844546794891357,-1.1346755027770996,ok
10111.wav,-5.21501350402832,-5.087421894073486,ok
10112.wav,2.4472010135650635,2.923733711242676,ok
10113.wav,-6.741466522216797,-6.807845115661621,ok
10114.wav,-6.35802698135376,-6.756722450256348,ok
10115.wav,-6.354888916015625,-6.255523204803467,ok
10116.wav,-4.53266716003418,-4.509641170501709,ok
10117.wav,11.34753704071045,12.186734199523926,ok
10118.wav,-1.2330509424209595,-1.2314444780349731,ok
10119.wav,2.422868013381958,1.9429503679275513,ok
1012.wav,-1.7567204236984253,-1.6954262256622314,ok
10120.wav,0.16308335959911346,0.19773927330970764,ok
10121.wav,-2.4825565814971924,-2.3573789596557617,ok
10122.wav,3.7050464153289795,3.625981330871582,ok
10123.wav,-6.423213958740234,-6.394376754760742,ok
10124.wav,3.4674746990203857,3.560530662536621,ok
10125.wav,2.6431591510772705,2.598006248474121,ok
10126.wav,0.7323307991027832,0.6912962794303894,ok
10127.wav,0.6042562127113342,0.5861238241195679,ok
10128.wav,3.528506278991699,3.48397159576416,ok
10129.wav,-1.8891535997390747,-1.9267687797546387,ok
1013.wav,3.1353933811187744,3.256382942199707,ok
10130.wav,1.583301067352295,1.4763871431350708,ok
10131.wav,-0.6427154541015625,-0.6291989088058472,ok
10132.wav,2.175058603286743,2.1030731201171875,ok
10133.wav,0.2742913067340851,0.18333947658538818,ok
10134.wav,-1.0839399099349976,-1.1728662252426147,ok
10135.wav,-5.5646748542785645,-5.653213977813721,ok
10136.wav,4.028265476226807,4.126998424530029,ok
10137.wav,3.030985116958618,3.083737850189209,ok
10138.wav,-0.0411355197429657,-0.00903528556227684,ok
10139.wav,-5.64038610458374,-6.019532680511475,ok
1014.wav,4.409523010253906,4.587475776672363,ok
10140.wav,3.987370252609253,3.871636390686035,ok
10141.wav,1.7813353538513184,1.8290082216262817,ok
10142.wav,2.970243215560913,3.1190242767333984,ok
10143.wav,1.8993438482284546,1.44064199924469,ok
10144.wav,-8.158978462219238,-8.238826751708984,ok
10145.wav,-7.979547023773193,-7.965762138366699,ok
10146.wav,7.283957004547119,7.471039772033691,ok
10147.wav,1.5501933097839355,1.569120168685913,ok
10148.wav,1.402531623840332,1.5126575231552124,ok
10149.wav,-9.009203910827637,-9.033812522888184,ok
1015.wav,-1.9005461931228638,-1.8629999160766602,ok
10150.wav,-8.803084373474121,-8.784015655517578,ok
10151.wav,3.537036180496216,3.637199878692627,ok
10152.wav,-5.966672897338867,-5.773695945739746,ok
10153.wav,7.526503086090088,7.788303375244141,ok
10154.wav,0.09391043335199356,0.11385899782180786,ok
10155.wav,4.543940544128418,4.618493556976318,ok
10156.wav,0.093299500644207,0.09130452573299408,ok
10157.wav,0.7164761424064636,0.792376697063446,ok
10158.wav,-5.515879154205322,-5.55035924911499,ok
10159.wav,-3.102470636367798,-3.2039709091186523,ok
1016.wav,-0.12736289203166962,-0.191755473613739,ok
10160.wav,4.759529113769531,4.759970188140869,ok
10161.wav,-5.777932643890381,-5.7026543617248535,ok
10162.wav,-1.8684829473495483,-1.8707724809646606,ok
10163.wav,3.281759023666382,3.195528984069824,ok
10164.wav,-4.021981716156006,-3.839517116546631,ok
10165.wav,-5.9092698097229,-5.7890543937683105,ok
10166.wav,7.030224323272705,7.257131099700928,ok
10167.wav,6.845094203948975,6.912405014038086,ok
10168.wav,2.8941986560821533,2.8740482330322266,ok
10169.wav,-2.484140634536743,-2.5461459159851074,ok
1017.wav,-1.06619393825531,-1.0249059200286865,ok
10170.wav,4.028277397155762,3.9046151638031006,ok
10171.wav,5.260256290435791,6.060339450836182,ok
10172.wav,2.1287002563476562,2.23052978515625,ok
10173.wav,-8.916550636291504,-8.832193374633789,ok
10174.wav,-3.313972234725952,-3.267976760864258,ok
10175.wav,2.7464163303375244,2.7797234058380127,ok
10176.wav,-2.1242117881774902,-2.2601656913757324,ok
10177.wav,-2.7078514099121094,-2.882176399230957,ok
10178.wav,-6.242879867553711,-6.38940954208374,ok
10179.wav,4.659220218658447,4.9246673583984375,ok
1018.wav,-1.4937000274658203,-2.005652904510498,ok
10180.wav,1.7795095443725586,1.06497061252594,ok
10181.wav,-5.683621883392334,-5.599247455596924,ok
10182.wav,-0.8748874664306641,-0.6921632885932922,ok
10183.wav,0.28407078981399536,0.2913423776626587,ok
10184.wav,0.039344463497400284,0.023416999727487564,ok
10185.wav,6.328810214996338,6.29404354095459,ok
